date,region,gas_price
2026-04-27,PADD3,3.773
2026-05-04,PADD3,3.999
2026-05-11,PADD3,4.052
2026-05-18,PADD3,4.05
2026-05-25,PADD3,4.089
2026-06-01,PADD3,3.904
2026-06-08,PADD3,3.744
2026-06-15,PADD3,3.622
2026-06-22,PADD3,3.54
2026-06-29,PADD3,3.422
2026-07-06,PADD3,3.446
1993-04-05,PADD4,1.093
1993-04-12,PADD4,1.118
1993-04-19,PADD4,1.12
1993-04-26,PADD4,1.169
1993-05-03,PADD4,1.161
1993-05-10,PADD4,1.143
1993-05-17,PADD4,1.136
1993-05-24,PADD4,1.17
1993-05-31,PADD4,1.164
1993-06-07,PADD4,1.149
1993-06-14,PADD4,1.137
1993-06-21,PADD4,1.132
1993-06-28,PADD4,1.12
1993-07-05,PADD4,1.111
1993-07-12,PADD4,1.134
1993-07-19,PADD4,1.124
1993-07-26,PADD4,1.114
1993-08-02,PADD4,1.103
1993-08-09,PADD4,1.092
1993-08-16,PADD4,1.134
1993-08-23,PADD4,1.129
1993-08-30,PADD4,1.121
1993-09-06,PADD4,1.108
1993-09-13,PADD4,1.108
1993-09-20,PADD4,1.093
1993-09-27,PADD4,1.132
1993-10-04,PADD4,1.155
1993-10-11,PADD4,1.144
1993-10-18,PADD4,1.149
1993-10-25,PADD4,1.202
1993-11-01,PADD4,1.186
1993-11-08,PADD4,1.169
1993-11-15,PADD4,1.158
1993-11-22,PADD4,1.171
1993-11-29,PADD4,1.158
1993-12-06,PADD4,1.154
1993-12-13,PADD4,1.135
1993-12-20,PADD4,1.115
1993-12-27,PADD4,1.098
1994-01-03,PADD4,1.085
1994-01-10,PADD4,1.065
1994-01-17,PADD4,1.092
1994-01-24,PADD4,1.075
1994-01-31,PADD4,1.063
1994-02-07,PADD4,1.056
1994-02-14,PADD4,1.097
1994-02-21,PADD4,1.073
1994-02-28,PADD4,1.062
1994-03-07,PADD4,1.042
1994-03-14,PADD4,1.089
1994-03-21,PADD4,1.064
1994-03-28,PADD4,1.036
1994-04-04,PADD4,1.027
1994-04-11,PADD4,1.081
1994-04-18,PADD4,1.059
1994-04-25,PADD4,1.039
1994-05-02,PADD4,1.039
1994-05-09,PADD4,1.104
1994-05-16,PADD4,1.091
1994-05-23,PADD4,1.069
1994-05-30,PADD4,1.076
1994-06-06,PADD4,1.135
1994-06-13,PADD4,1.126
1994-06-20,PADD4,1.128
1994-06-27,PADD4,1.156
1994-07-04,PADD4,1.142
1994-07-11,PADD4,1.194
1994-07-18,PADD4,1.179
1994-07-25,PADD4,1.163
1994-08-01,PADD4,1.215
1994-08-08,PADD4,1.235
1994-08-15,PADD4,1.234
1994-08-22,PADD4,1.23
1994-08-29,PADD4,1.293
1994-09-05,PADD4,1.282
1994-09-12,PADD4,1.266
1994-09-19,PADD4,1.249
1994-09-26,PADD4,1.23
1994-10-03,PADD4,1.205
1994-10-10,PADD4,1.178
1994-10-17,PADD4,1.16
1994-10-24,PADD4,1.213
1994-10-31,PADD4,1.189
1994-11-07,PADD4,1.174
1994-11-14,PADD4,1.209
1994-11-21,PADD4,1.186
1994-11-28,PADD4,1.163
1994-12-05,PADD4,1.184
1994-12-12,PADD4,1.191
1994-12-19,PADD4,1.175
1994-12-26,PADD4,1.153
1995-01-02,PADD4,1.176
1995-01-09,PADD4,1.159
1995-01-16,PADD4,1.136
1995-01-23,PADD4,1.167
1995-01-30,PADD4,1.145
1995-02-06,PADD4,1.126
1995-02-13,PADD4,1.152
1995-02-20,PADD4,1.133
1995-02-27,PADD4,1.117
1995-03-06,PADD4,1.156
1995-03-13,PADD4,1.136
1995-03-20,PADD4,1.12
1995-03-27,PADD4,1.166
1995-04-03,PADD4,1.152
1995-04-10,PADD4,1.186
1995-04-17,PADD4,1.179
1995-04-24,PADD4,1.161
1995-05-01,PADD4,1.203
1995-05-08,PADD4,1.183
1995-05-15,PADD4,1.227
1995-05-22,PADD4,1.214
1995-05-29,PADD4,1.218
1995-06-05,PADD4,1.208
1995-06-12,PADD4,1.226
1995-06-19,PADD4,1.213
1995-06-26,PADD4,1.207
1995-07-03,PADD4,1.219
1995-07-10,PADD4,1.198
1995-07-17,PADD4,1.186
1995-07-24,PADD4,1.207
1995-07-31,PADD4,1.19
1995-08-07,PADD4,1.171
1995-08-14,PADD4,1.2
1995-08-21,PADD4,1.191
1995-08-28,PADD4,1.174
1995-09-04,PADD4,1.168
1995-09-11,PADD4,1.205
1995-09-18,PADD4,1.201
1995-09-25,PADD4,1.192
1995-10-02,PADD4,1.218
1995-10-09,PADD4,1.197
1995-10-16,PADD4,1.169
1995-10-23,PADD4,1.155
1995-10-30,PADD4,1.193
1995-11-06,PADD4,1.173
1995-11-13,PADD4,1.156
1995-11-20,PADD4,1.2
1995-11-27,PADD4,1.186
1995-12-04,PADD4,1.165
1995-12-11,PADD4,1.184
1995-12-18,PADD4,1.165
1995-12-25,PADD4,1.164
1996-01-01,PADD4,1.15
1996-01-08,PADD4,1.169
1996-01-15,PADD4,1.159
1996-01-22,PADD4,1.132
1996-01-29,PADD4,1.169
1996-02-05,PADD4,1.153
1996-02-12,PADD4,1.123
1996-02-19,PADD4,1.181
1996-02-26,PADD4,1.159
1996-03-04,PADD4,1.203
1996-03-11,PADD4,1.185
1996-03-18,PADD4,1.162
1996-03-25,PADD4,1.22
1996-04-01,PADD4,1.214
1996-04-08,PADD4,1.268
1996-04-15,PADD4,1.274
1996-04-22,PADD4,1.279
1996-04-29,PADD4,1.354
1996-05-06,PADD4,1.359
1996-05-13,PADD4,1.341
1996-05-20,PADD4,1.376
1996-05-27,PADD4,1.362
1996-06-03,PADD4,1.333
1996-06-10,PADD4,1.309
1996-06-17,PADD4,1.347
1996-06-24,PADD4,1.319
1996-07-01,PADD4,1.323
1996-07-08,PADD4,1.309
1996-07-15,PADD4,1.28
1996-07-22,PADD4,1.315
1996-07-29,PADD4,1.295
1996-08-05,PADD4,1.284
1996-08-12,PADD4,1.323
1996-08-19,PADD4,1.298
1996-08-26,PADD4,1.324
1996-09-02,PADD4,1.309
1996-09-09,PADD4,1.293
1996-09-16,PADD4,1.328
1996-09-23,PADD4,1.308
1996-09-30,PADD4,1.293
1996-10-07,PADD4,1.321
1996-10-14,PADD4,1.304
1996-10-21,PADD4,1.293
1996-10-28,PADD4,1.321
1996-11-04,PADD4,1.31
1996-11-11,PADD4,1.305
1996-11-18,PADD4,1.338
1996-11-25,PADD4,1.32
1996-12-02,PADD4,1.305
1996-12-09,PADD4,1.287
1996-12-16,PADD4,1.324
1996-12-23,PADD4,1.305
1996-12-30,PADD4,1.286
1997-01-06,PADD4,1.277
1997-01-13,PADD4,1.304
1997-01-20,PADD4,1.292
1997-01-27,PADD4,1.304
1997-02-03,PADD4,1.284
1997-02-10,PADD4,1.304
1997-02-17,PADD4,1.291
1997-02-24,PADD4,1.283
1997-03-03,PADD4,1.304
1997-03-10,PADD4,1.286
1997-03-17,PADD4,1.302
1997-03-24,PADD4,1.276
1997-03-31,PADD4,1.258
1997-04-07,PADD4,1.309
1997-04-14,PADD4,1.299
1997-04-21,PADD4,1.318
1997-04-28,PADD4,1.29
1997-05-05,PADD4,1.266
1997-05-12,PADD4,1.317
1997-05-19,PADD4,1.298
1997-05-26,PADD4,1.276
1997-06-02,PADD4,1.324
1997-06-09,PADD4,1.299
1997-06-16,PADD4,1.273
1997-06-23,PADD4,1.251
1997-06-30,PADD4,1.307
1997-07-07,PADD4,1.295
1997-07-14,PADD4,1.319
1997-07-21,PADD4,1.296
1997-07-28,PADD4,1.273
1997-08-04,PADD4,1.297
1997-08-11,PADD4,1.3
1997-08-18,PADD4,1.327
1997-08-25,PADD4,1.326
1997-09-01,PADD4,1.31
1997-09-08,PADD4,1.35
1997-09-15,PADD4,1.327
1997-09-22,PADD4,1.304
1997-09-29,PADD4,1.29
1997-10-06,PADD4,1.287
1997-10-13,PADD4,1.335
1997-10-20,PADD4,1.317
1997-10-27,PADD4,1.303
1997-11-03,PADD4,1.286
1997-11-10,PADD4,1.331
1997-11-17,PADD4,1.316
1997-11-24,PADD4,1.285
1997-12-01,PADD4,1.265
1997-12-08,PADD4,1.309
1997-12-15,PADD4,1.312
1997-12-22,PADD4,1.29
1997-12-29,PADD4,1.267
1998-01-05,PADD4,1.245
1998-01-12,PADD4,1.223
1998-01-19,PADD4,1.248
1998-01-26,PADD4,1.222
1998-02-02,PADD4,1.191
1998-02-09,PADD4,1.143
1998-02-16,PADD4,1.096
1998-02-23,PADD4,1.14
1998-03-02,PADD4,1.096
1998-03-09,PADD4,1.075
1998-03-16,PADD4,1.058
1998-03-23,PADD4,1.034
1998-03-30,PADD4,1.087
1998-04-06,PADD4,1.077
1998-04-13,PADD4,1.098
1998-04-20,PADD4,1.105
1998-04-27,PADD4,1.101
1998-05-04,PADD4,1.111
1998-05-11,PADD4,1.147
1998-05-18,PADD4,1.172
1998-05-25,PADD4,1.167
1998-06-01,PADD4,1.16
1998-06-08,PADD4,1.213
1998-06-15,PADD4,1.2
1998-06-22,PADD4,1.194
1998-06-29,PADD4,1.172
1998-07-06,PADD4,1.163
1998-07-13,PADD4,1.164
1998-07-20,PADD4,1.166
1998-07-27,PADD4,1.163
1998-08-03,PADD4,1.152
1998-08-10,PADD4,1.146
1998-08-17,PADD4,1.166
1998-08-24,PADD4,1.161
1998-08-31,PADD4,1.151
1998-09-07,PADD4,1.136
1998-09-14,PADD4,1.152
1998-09-21,PADD4,1.149
1998-09-28,PADD4,1.135
1998-10-05,PADD4,1.13
1998-10-12,PADD4,1.148
1998-10-19,PADD4,1.138
1998-10-26,PADD4,1.136
1998-11-02,PADD4,1.128
1998-11-09,PADD4,1.12
1998-11-16,PADD4,1.141
1998-11-23,PADD4,1.125
1998-11-30,PADD4,1.107
1998-12-07,PADD4,1.079
1998-12-14,PADD4,1.042
1998-12-21,PADD4,1.012
1998-12-28,PADD4,0.999
1999-01-04,PADD4,0.994
1999-01-11,PADD4,0.993
1999-01-18,PADD4,1.004
1999-01-25,PADD4,0.998
1999-02-01,PADD4,1.002
1999-02-08,PADD4,0.995
1999-02-15,PADD4,0.999
1999-02-22,PADD4,1.001
1999-03-01,PADD4,1.001
1999-03-08,PADD4,1.006
1999-03-15,PADD4,1.049
1999-03-22,PADD4,1.077
1999-03-29,PADD4,1.159
1999-04-05,PADD4,1.206
1999-04-12,PADD4,1.23
1999-04-19,PADD4,1.237
1999-04-26,PADD4,1.237
1999-05-03,PADD4,1.242
1999-05-10,PADD4,1.264
1999-05-17,PADD4,1.261
1999-05-24,PADD4,1.258
1999-05-31,PADD4,1.246
1999-06-07,PADD4,1.239
1999-06-14,PADD4,1.235
1999-06-21,PADD4,1.238
1999-06-28,PADD4,1.246
1999-07-05,PADD4,1.248
1999-07-12,PADD4,1.246
1999-07-19,PADD4,1.274
1999-07-26,PADD4,1.313
1999-08-02,PADD4,1.324
1999-08-09,PADD4,1.354
1999-08-16,PADD4,1.377
1999-08-23,PADD4,1.399
1999-08-30,PADD4,1.401
1999-09-06,PADD4,1.404
1999-09-13,PADD4,1.406
1999-09-20,PADD4,1.407
1999-09-27,PADD4,1.402
1999-10-04,PADD4,1.398
1999-10-11,PADD4,1.392
1999-10-18,PADD4,1.391
1999-10-25,PADD4,1.38
1999-11-01,PADD4,1.369
1999-11-08,PADD4,1.36
1999-11-15,PADD4,1.359
1999-11-22,PADD4,1.351
1999-11-29,PADD4,1.349
1999-12-06,PADD4,1.361
1999-12-13,PADD4,1.363
1999-12-20,PADD4,1.354
1999-12-27,PADD4,1.347
2000-01-03,PADD4,1.343
2000-01-10,PADD4,1.332
2000-01-17,PADD4,1.324
2000-01-24,PADD4,1.324
2000-01-31,PADD4,1.358
2000-02-07,PADD4,1.358
2000-02-14,PADD4,1.374
2000-02-21,PADD4,1.402
2000-02-28,PADD4,1.425
2000-03-06,PADD4,1.495
2000-03-13,PADD4,1.549
2000-03-20,PADD4,1.584
2000-03-27,PADD4,1.589
2000-04-03,PADD4,1.586
2000-04-10,PADD4,1.576
2000-04-17,PADD4,1.558
2000-04-24,PADD4,1.54
2000-05-01,PADD4,1.519
2000-05-08,PADD4,1.506
2000-05-15,PADD4,1.526
2000-05-22,PADD4,1.545
2000-05-29,PADD4,1.548
2000-06-05,PADD4,1.561
2000-06-12,PADD4,1.584
2000-06-19,PADD4,1.625
2000-06-26,PADD4,1.644
2000-07-03,PADD4,1.642
2000-07-10,PADD4,1.661
2000-07-17,PADD4,1.65
2000-07-24,PADD4,1.631
2000-07-31,PADD4,1.617
2000-08-07,PADD4,1.601
2000-08-14,PADD4,1.587
2000-08-21,PADD4,1.582
2000-08-28,PADD4,1.591
2000-09-04,PADD4,1.592
2000-09-11,PADD4,1.626
2000-09-18,PADD4,1.658
2000-09-25,PADD4,1.66
2000-10-02,PADD4,1.65
2000-10-09,PADD4,1.639
2000-10-16,PADD4,1.64
2000-10-23,PADD4,1.653
2000-10-30,PADD4,1.671
2000-11-06,PADD4,1.659
2000-11-13,PADD4,1.643
2000-11-20,PADD4,1.629
2000-11-27,PADD4,1.611
2000-12-04,PADD4,1.593
2000-12-11,PADD4,1.553
2000-12-18,PADD4,1.517
2000-12-25,PADD4,1.493
2001-01-01,PADD4,1.473
2001-01-08,PADD4,1.47
2001-01-15,PADD4,1.464
2001-01-22,PADD4,1.462
2001-01-29,PADD4,1.462
2001-02-05,PADD4,1.48
2001-02-12,PADD4,1.48
2001-02-19,PADD4,1.474
2001-02-26,PADD4,1.469
2001-03-05,PADD4,1.461
2001-03-12,PADD4,1.476
2001-03-19,PADD4,1.468
2001-03-26,PADD4,1.474
2001-04-02,PADD4,1.497
2001-04-09,PADD4,1.525
2001-04-16,PADD4,1.546
2001-04-23,PADD4,1.589
2001-04-30,PADD4,1.633
2001-05-07,PADD4,1.684
2001-05-14,PADD4,1.697
2001-05-21,PADD4,1.701
2001-05-28,PADD4,1.714
2001-06-04,PADD4,1.716
2001-06-11,PADD4,1.707
2001-06-18,PADD4,1.692
2001-06-25,PADD4,1.657
2001-07-02,PADD4,1.621
2001-07-09,PADD4,1.584
2001-07-16,PADD4,1.543
2001-07-23,PADD4,1.504
2001-07-30,PADD4,1.47
2001-08-06,PADD4,1.44
2001-08-13,PADD4,1.437
2001-08-20,PADD4,1.472
2001-08-27,PADD4,1.533
2001-09-03,PADD4,1.607
2001-09-10,PADD4,1.615
2001-09-17,PADD4,1.615
2001-09-24,PADD4,1.598
2001-10-01,PADD4,1.568
2001-10-08,PADD4,1.538
2001-10-15,PADD4,1.508
2001-10-22,PADD4,1.461
2001-10-29,PADD4,1.415
2001-11-05,PADD4,1.366
2001-11-12,PADD4,1.317
2001-11-19,PADD4,1.277
2001-11-26,PADD4,1.238
2001-12-03,PADD4,1.198
2001-12-10,PADD4,1.168
2001-12-17,PADD4,1.14
2001-12-24,PADD4,1.129
2001-12-31,PADD4,1.129
2002-01-07,PADD4,1.135
2002-01-14,PADD4,1.162
2002-01-21,PADD4,1.168
2002-01-28,PADD4,1.159
2002-02-04,PADD4,1.15
2002-02-11,PADD4,1.145
2002-02-18,PADD4,1.142
2002-02-25,PADD4,1.157
2002-03-04,PADD4,1.159
2002-03-11,PADD4,1.211
2002-03-18,PADD4,1.287
2002-03-25,PADD4,1.356
2002-04-01,PADD4,1.407
2002-04-08,PADD4,1.423
2002-04-15,PADD4,1.432
2002-04-22,PADD4,1.429
2002-04-29,PADD4,1.438
2002-05-06,PADD4,1.432
2002-05-13,PADD4,1.423
2002-05-20,PADD4,1.42
2002-05-27,PADD4,1.431
2002-06-03,PADD4,1.426
2002-06-10,PADD4,1.418
2002-06-17,PADD4,1.409
2002-06-24,PADD4,1.431
2002-07-01,PADD4,1.444
2002-07-08,PADD4,1.446
2002-07-15,PADD4,1.442
2002-07-22,PADD4,1.499
2002-07-29,PADD4,1.507
2002-08-05,PADD4,1.506
2002-08-12,PADD4,1.499
2002-08-19,PADD4,1.492
2002-08-26,PADD4,1.494
2002-09-02,PADD4,1.488
2002-09-09,PADD4,1.486
2002-09-16,PADD4,1.481
2002-09-23,PADD4,1.477
2002-09-30,PADD4,1.482
2002-10-07,PADD4,1.501
2002-10-14,PADD4,1.508
2002-10-21,PADD4,1.507
2002-10-28,PADD4,1.507
2002-11-04,PADD4,1.503
2002-11-11,PADD4,1.496
2002-11-18,PADD4,1.483
2002-11-25,PADD4,1.464
2002-12-02,PADD4,1.451
2002-12-09,PADD4,1.432
2002-12-16,PADD4,1.413
2002-12-23,PADD4,1.421
2002-12-30,PADD4,1.429
2003-01-06,PADD4,1.451
2003-01-13,PADD4,1.453
2003-01-20,PADD4,1.454
2003-01-27,PADD4,1.482
2003-02-03,PADD4,1.526
2003-02-10,PADD4,1.6
2003-02-17,PADD4,1.661
2003-02-24,PADD4,1.668
2003-03-03,PADD4,1.688
2003-03-10,PADD4,1.709
2003-03-17,PADD4,1.721
2003-03-24,PADD4,1.713
2003-03-31,PADD4,1.689
2003-04-07,PADD4,1.67
2003-04-14,PADD4,1.638
2003-04-21,PADD4,1.614
2003-04-28,PADD4,1.596
2003-05-05,PADD4,1.574
2003-05-12,PADD4,1.553
2003-05-19,PADD4,1.549
2003-05-26,PADD4,1.537
2003-06-02,PADD4,1.524
2003-06-09,PADD4,1.52
2003-06-16,PADD4,1.556
2003-06-23,PADD4,1.561
2003-06-30,PADD4,1.56
2003-07-07,PADD4,1.562
2003-07-14,PADD4,1.564
2003-07-21,PADD4,1.585
2003-07-28,PADD4,1.615
2003-08-04,PADD4,1.625
2003-08-11,PADD4,1.666
2003-08-18,PADD4,1.693
2003-08-25,PADD4,1.754
2003-09-01,PADD4,1.792
2003-09-08,PADD4,1.784
2003-09-15,PADD4,1.764
2003-09-22,PADD4,1.723
2003-09-29,PADD4,1.678
2003-10-06,PADD4,1.645
2003-10-13,PADD4,1.618
2003-10-20,PADD4,1.615
2003-10-27,PADD4,1.631
2003-11-03,PADD4,1.618
2003-11-10,PADD4,1.599
2003-11-17,PADD4,1.586
2003-11-24,PADD4,1.577
2003-12-01,PADD4,1.558
2003-12-08,PADD4,1.54
2003-12-15,PADD4,1.526
2003-12-22,PADD4,1.55
2003-12-29,PADD4,1.542
2004-01-05,PADD4,1.536
2004-01-12,PADD4,1.567
2004-01-19,PADD4,1.584
2004-01-26,PADD4,1.612
2004-02-02,PADD4,1.61
2004-02-09,PADD4,1.616
2004-02-16,PADD4,1.632
2004-02-23,PADD4,1.647
2004-03-01,PADD4,1.684
2004-03-08,PADD4,1.752
2004-03-15,PADD4,1.77
2004-03-22,PADD4,1.79
2004-03-29,PADD4,1.82
2004-04-05,PADD4,1.832
2004-04-12,PADD4,1.848
2004-04-19,PADD4,1.901
2004-04-26,PADD4,1.916
2004-05-03,PADD4,1.935
2004-05-10,PADD4,2.009
2004-05-17,PADD4,2.03
2004-05-24,PADD4,2.059
2004-05-31,PADD4,2.057
2004-06-07,PADD4,2.048
2004-06-14,PADD4,2.023
2004-06-21,PADD4,1.988
2004-06-28,PADD4,1.966
2004-07-05,PADD4,1.944
2004-07-12,PADD4,1.947
2004-07-19,PADD4,1.967
2004-07-26,PADD4,1.96
2004-08-02,PADD4,1.948
2004-08-09,PADD4,1.941
2004-08-16,PADD4,1.93
2004-08-23,PADD4,1.94
2004-08-30,PADD4,1.937
2004-09-06,PADD4,1.927
2004-09-13,PADD4,1.917
2004-09-20,PADD4,1.917
2004-09-27,PADD4,1.934
2004-10-04,PADD4,1.96
2004-10-11,PADD4,1.99
2004-10-18,PADD4,2.034
2004-10-25,PADD4,2.048
2004-11-01,PADD4,2.046
2004-11-08,PADD4,2.035
2004-11-15,PADD4,2.011
2004-11-22,PADD4,1.99
2004-11-29,PADD4,1.98
2004-12-06,PADD4,1.96
2004-12-13,PADD4,1.92
2004-12-20,PADD4,1.893
2004-12-27,PADD4,1.863
2005-01-03,PADD4,1.843
2005-01-10,PADD4,1.819
2005-01-17,PADD4,1.819
2005-01-24,PADD4,1.833
2005-01-31,PADD4,1.867
2005-02-07,PADD4,1.891
2005-02-14,PADD4,1.894
2005-02-21,PADD4,1.926
2005-02-28,PADD4,1.949
2005-03-07,PADD4,2.022
2005-03-14,PADD4,2.082
2005-03-21,PADD4,2.114
2005-03-28,PADD4,2.173
2005-04-04,PADD4,2.203
2005-04-11,PADD4,2.3
2005-04-18,PADD4,2.3
2005-04-25,PADD4,2.296
2005-05-02,PADD4,2.308
2005-05-09,PADD4,2.29
2005-05-16,PADD4,2.269
2005-05-23,PADD4,2.242
2005-05-30,PADD4,2.208
2005-06-06,PADD4,2.198
2005-06-13,PADD4,2.201
2005-06-20,PADD4,2.2
2005-06-27,PADD4,2.226
2005-07-04,PADD4,2.256
2005-07-11,PADD4,2.317
2005-07-18,PADD4,2.338
2005-07-25,PADD4,2.328
2005-08-01,PADD4,2.322
2005-08-08,PADD4,2.359
2005-08-15,PADD4,2.481
2005-08-22,PADD4,2.585
2005-08-29,PADD4,2.622
2005-09-05,PADD4,3.016
2005-09-12,PADD4,2.988
2005-09-19,PADD4,2.915
2005-09-26,PADD4,2.897
2005-10-03,PADD4,2.93
2005-10-10,PADD4,2.886
2005-10-17,PADD4,2.826
2005-10-24,PADD4,2.746
2005-10-31,PADD4,2.629
2005-11-07,PADD4,2.506
2005-11-14,PADD4,2.387
2005-11-21,PADD4,2.291
2005-11-28,PADD4,2.221
2005-12-05,PADD4,2.153
2005-12-12,PADD4,2.144
2005-12-19,PADD4,2.158
2005-12-26,PADD4,2.153
2006-01-02,PADD4,2.163
2006-01-09,PADD4,2.24
2006-01-16,PADD4,2.24
2006-01-23,PADD4,2.261
2006-01-30,PADD4,2.279
2006-02-06,PADD4,2.287
2006-02-13,PADD4,2.278
2006-02-20,PADD4,2.261
2006-02-27,PADD4,2.278
2006-03-06,PADD4,2.317
2006-03-13,PADD4,2.344
2006-03-20,PADD4,2.435
2006-03-27,PADD4,2.435
2006-04-03,PADD4,2.46
2006-04-10,PADD4,2.522
2006-04-17,PADD4,2.602
2006-04-24,PADD4,2.749
2006-05-01,PADD4,2.834
2006-05-08,PADD4,2.867
2006-05-15,PADD4,2.883
2006-05-22,PADD4,2.878
2006-05-29,PADD4,2.875
2006-06-05,PADD4,2.87
2006-06-12,PADD4,2.894
2006-06-19,PADD4,2.888
2006-06-26,PADD4,2.875
2006-07-03,PADD4,2.92
2006-07-10,PADD4,2.929
2006-07-17,PADD4,2.934
2006-07-24,PADD4,2.948
2006-07-31,PADD4,2.98
2006-08-07,PADD4,3.038
2006-08-14,PADD4,3.063
2006-08-21,PADD4,3.053
2006-08-28,PADD4,3.031
2006-09-04,PADD4,2.987
2006-09-11,PADD4,2.928
2006-09-18,PADD4,2.839
2006-09-25,PADD4,2.74
2006-10-02,PADD4,2.633
2006-10-09,PADD4,2.538
2006-10-16,PADD4,2.461
2006-10-23,PADD4,2.398
2006-10-30,PADD4,2.354
2006-11-06,PADD4,2.318
2006-11-13,PADD4,2.298
2006-11-20,PADD4,2.284
2006-11-27,PADD4,2.278
2006-12-04,PADD4,2.29
2006-12-11,PADD4,2.29
2006-12-18,PADD4,2.285
2006-12-25,PADD4,2.291
2007-01-01,PADD4,2.289
2007-01-08,PADD4,2.277
2007-01-15,PADD4,2.243
2007-01-22,PADD4,2.203
2007-01-29,PADD4,2.166
2007-02-05,PADD4,2.167
2007-02-12,PADD4,2.184
2007-02-19,PADD4,2.229
2007-02-26,PADD4,2.289
2007-03-05,PADD4,2.396
2007-03-12,PADD4,2.457
2007-03-19,PADD4,2.533
2007-03-26,PADD4,2.58
2007-04-02,PADD4,2.66
2007-04-09,PADD4,2.761
2007-04-16,PADD4,2.845
2007-04-23,PADD4,2.889
2007-04-30,PADD4,3.003
2007-05-07,PADD4,3.138
2007-05-14,PADD4,3.239
2007-05-21,PADD4,3.312
2007-05-28,PADD4,3.324
2007-06-04,PADD4,3.308
2007-06-11,PADD4,3.273
2007-06-18,PADD4,3.229
2007-06-25,PADD4,3.186
2007-07-02,PADD4,3.144
2007-07-09,PADD4,3.111
2007-07-16,PADD4,3.137
2007-07-23,PADD4,3.082
2007-07-30,PADD4,3.028
2007-08-06,PADD4,2.989
2007-08-13,PADD4,2.924
2007-08-20,PADD4,2.885
2007-08-27,PADD4,2.85
2007-09-03,PADD4,2.865
2007-09-10,PADD4,2.88
2007-09-17,PADD4,2.87
2007-09-24,PADD4,2.86
2007-10-01,PADD4,2.854
2007-10-08,PADD4,2.845
2007-10-15,PADD4,2.84
2007-10-22,PADD4,2.891
2007-10-29,PADD4,2.92
2007-11-05,PADD4,3.018
2007-11-12,PADD4,3.108
2007-11-19,PADD4,3.113
2007-11-26,PADD4,3.108
2007-12-03,PADD4,3.1
2007-12-10,PADD4,3.056
2007-12-17,PADD4,3.015
2007-12-24,PADD4,2.976
2007-12-31,PADD4,2.97
2008-01-07,PADD4,2.999
2008-01-14,PADD4,2.997
2008-01-21,PADD4,2.976
2008-01-28,PADD4,2.964
2008-02-04,PADD4,2.989
2008-02-11,PADD4,2.983
2008-02-18,PADD4,3.005
2008-02-25,PADD4,3.096
2008-03-03,PADD4,3.133
2008-03-10,PADD4,3.154
2008-03-17,PADD4,3.225
2008-03-24,PADD4,3.245
2008-03-31,PADD4,3.278
2008-04-07,PADD4,3.312
2008-04-14,PADD4,3.369
2008-04-21,PADD4,3.461
2008-04-28,PADD4,3.523
2008-05-05,PADD4,3.54
2008-05-12,PADD4,3.655
2008-05-19,PADD4,3.733
2008-05-26,PADD4,3.899
2008-06-02,PADD4,3.939
2008-06-09,PADD4,3.988
2008-06-16,PADD4,4.043
2008-06-23,PADD4,4.051
2008-06-30,PADD4,4.082
2008-07-07,PADD4,4.114
2008-07-14,PADD4,4.147
2008-07-21,PADD4,4.155
2008-07-28,PADD4,4.111
2008-08-04,PADD4,4.059
2008-08-11,PADD4,4.005
2008-08-18,PADD4,3.939
2008-08-25,PADD4,3.884
2008-09-01,PADD4,3.861
2008-09-08,PADD4,3.815
2008-09-15,PADD4,3.802
2008-09-22,PADD4,3.699
2008-09-29,PADD4,3.647
2008-10-06,PADD4,3.545
2008-10-13,PADD4,3.32
2008-10-20,PADD4,3.091
2008-10-27,PADD4,2.813
2008-11-03,PADD4,2.532
2008-11-10,PADD4,2.305
2008-11-17,PADD4,2.08
2008-11-24,PADD4,1.893
2008-12-01,PADD4,1.784
2008-12-08,PADD4,1.668
2008-12-15,PADD4,1.603
2008-12-22,PADD4,1.568
2008-12-29,PADD4,1.55
2009-01-05,PADD4,1.54
2009-01-12,PADD4,1.61
2009-01-19,PADD4,1.653
2009-01-26,PADD4,1.689
2009-02-02,PADD4,1.756
2009-02-09,PADD4,1.822
2009-02-16,PADD4,1.862
2009-02-23,PADD4,1.843
2009-03-02,PADD4,1.834
2009-03-09,PADD4,1.856
2009-03-16,PADD4,1.861
2009-03-23,PADD4,1.908
2009-03-30,PADD4,1.979
2009-04-06,PADD4,2.008
2009-04-13,PADD4,2.052
2009-04-20,PADD4,2.094
2009-04-27,PADD4,2.118
2009-05-04,PADD4,2.14
2009-05-11,PADD4,2.226
2009-05-18,PADD4,2.285
2009-05-25,PADD4,2.408
2009-06-01,PADD4,2.466
2009-06-08,PADD4,2.561
2009-06-15,PADD4,2.619
2009-06-22,PADD4,2.65
2009-06-29,PADD4,2.649
2009-07-06,PADD4,2.639
2009-07-13,PADD4,2.613
2009-07-20,PADD4,2.572
2009-07-27,PADD4,2.549
2009-08-03,PADD4,2.554
2009-08-10,PADD4,2.622
2009-08-17,PADD4,2.66
2009-08-24,PADD4,2.665
2009-08-31,PADD4,2.663
2009-09-07,PADD4,2.645
2009-09-14,PADD4,2.636
2009-09-21,PADD4,2.62
2009-09-28,PADD4,2.598
2009-10-05,PADD4,2.553
2009-10-12,PADD4,2.532
